Description,Date,ScanNo,DM4 Path,H5 Path,Streaming,DM4 DateTime,HDF5 DateTime,Duration (s)
Aviram FT 1,2023.10.11,2004,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2004.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2004_id12740_electrons.h5,False,2023-10-11T22:12:05.353289+00:00,2023-10-11T22:22:49.525878+00:00,644.172589
Aviram FT 1,2023.10.11,2005,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2005.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2005_id12741_electrons.h5,False,2023-10-11T22:18:36.185197+00:00,2023-10-11T22:28:05.545192+00:00,569.359995
Aviram FT 1,2023.10.11,2006,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2006.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2006_id12742_electrons.h5,False,2023-10-11T22:23:02.720586+00:00,2023-10-11T22:32:46.425447+00:00,583.704861
Aviram FT 1,2023.10.11,2007,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2007.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2007_id12743_electrons.h5,False,2023-10-11T22:27:54.819726+00:00,2023-10-11T22:37:00.293556+00:00,545.47383
Aviram FT 1,2023.10.11,2008,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2008.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2008_id12744_electrons.h5,False,2023-10-11T22:32:28.885843+00:00,2023-10-11T22:41:57.754583+00:00,568.86874
Aviram FT 1,2023.10.11,2009,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2009.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2009_id12745_electrons.h5,False,2023-10-11T22:39:16.820804+00:00,2023-10-11T22:47:48.092949+00:00,511.272145
Aviram FT 1,2023.10.11,2010,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2010.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2010_id12746_electrons.h5,False,2023-10-11T22:43:01.612972+00:00,2023-10-11T22:52:31.129926+00:00,569.516954
Aviram FT 1,2023.10.11,2011,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2011.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2011_id12747_electrons.h5,False,2023-10-11T22:47:58.895029+00:00,2023-10-11T22:57:34.533153+00:00,575.638124
Aviram FT 1,2023.10.11,2012,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2012.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2012_id12748_electrons.h5,False,2023-10-11T22:52:44.283457+00:00,2023-10-11T23:01:57.475142+00:00,553.191685
Aviram FT 1,2023.10.11,2013,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2013.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2013_id12749_electrons.h5,False,2023-10-11T22:57:32.928833+00:00,2023-10-11T23:07:00.922351+00:00,567.993518
Aviram FT 1,2023.10.11,2014,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2014.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2014_id12750_electrons.h5,False,2023-10-11T23:04:14.303300+00:00,2023-10-11T23:12:28.068637+00:00,493.765337
Aviram FT 1,2023.10.11,2015,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2015.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2015_id12751_electrons.h5,False,2023-10-11T23:09:27.652834+00:00,2023-10-11T23:19:57.980739+00:00,630.327905
Aviram FT 1,2023.10.11,2016,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2016.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2016_id12752_electrons.h5,False,2023-10-11T23:15:01.695354+00:00,2023-10-11T23:33:31.311131+00:00,1109.615777
Aviram FT 1,2023.10.11,2017,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2017.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2017_id12753_electrons.h5,False,2023-10-11T23:28:45.813778+00:00,2023-10-11T23:40:55.123791+00:00,729.310013
Aviram FT 1,2023.10.11,2018,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.10.11/scan2018.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.10.11/data_scan2018_id12754_electrons.h5,False,2023-10-11T23:37:14.496527+00:00,2023-10-11T23:49:16.899838+00:00,722.403311
Aviram FT 4,2023.09.14,1471,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1471.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1471_id12224_electrons.h5,False,2023-09-14T17:38:19.984555+00:00,2023-09-14T17:50:58.220373+00:00,758.235818
Aviram FT 4,2023.09.14,1472,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1472.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1472_id12225_electrons.h5,False,2023-09-14T18:07:54.038597+00:00,2023-09-14T18:21:06.336634+00:00,792.298037
Aviram FT 4,2023.09.14,1473,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1473.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1473_id12226_electrons.h5,False,2023-09-14T18:17:19.346433+00:00,2023-09-14T18:31:40.649300+00:00,861.302867
Aviram FT 4,2023.09.14,1474,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1474.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1474_id12227_electrons.h5,False,2023-09-14T18:27:53.286800+00:00,2023-09-14T18:39:52.898979+00:00,719.612179
Aviram FT 4,2023.09.14,1475,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1475.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1475_id12228_electrons.h5,False,2023-09-14T18:35:53.161477+00:00,2023-09-14T18:43:54.075783+00:00,480.914306
Aviram FT 4,2023.09.14,1476,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1476.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1476_id12229_electrons.h5,False,2023-09-14T18:41:37.787624+00:00,2023-09-14T18:56:41.188241+00:00,903.400617
Aviram FT 4,2023.09.14,1477,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1477.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1477_id12230_electrons.h5,False,2023-09-14T18:46:27.244113+00:00,2023-09-14T18:56:48.475250+00:00,621.231137
Aviram FT 4,2023.09.14,1478,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1478.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1478_id12231_electrons.h5,False,2023-09-14T18:52:57.308505+00:00,2023-09-14T19:12:44.057497+00:00,1186.748992
Aviram FT 4,2023.09.14,1479,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1479.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1479_id12232_electrons.h5,False,2023-09-14T18:57:53.119750+00:00,2023-09-14T19:13:50.746137+00:00,957.626387
Aviram FT 4,2023.09.14,1480,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1480.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1480_id12233_electrons.h5,False,2023-09-14T19:02:57.743523+00:00,2023-09-14T19:20:47.185410+00:00,1069.441887
Aviram FT 4,2023.09.14,1481,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1481.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1481_id12234_electrons.h5,False,2023-09-14T19:08:57.323047+00:00,2023-09-14T19:19:56.499876+00:00,659.176829
Aviram FT 4,2023.09.14,1482,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1482.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1482_id12235_electrons.h5,False,2023-09-14T19:16:31.825737+00:00,2023-09-14T19:26:01.865200+00:00,570.039463
Aviram FT 4,2023.09.14,1483,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1483.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1483_id12236_electrons.h5,False,2023-09-14T19:23:02.028398+00:00,2023-09-14T19:31:10.320798+00:00,488.2924
Aviram FT 4,2023.09.14,1484,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1484.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1484_id12237_electrons.h5,False,2023-09-14T19:27:01.676433+00:00,2023-09-14T19:35:21.926828+00:00,500.250395
Aviram FT 4,2023.09.14,1485,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1485.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1485_id12238_electrons.h5,False,2023-09-14T19:33:05.847468+00:00,2023-09-14T19:41:19.222006+00:00,493.374538
Aviram FT 4,2023.09.14,1486,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1486.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1486_id12239_electrons.h5,False,2023-09-14T19:39:40.749805+00:00,2023-09-14T20:07:09.836041+00:00,1649.086236
Aviram FT 4,2023.09.14,1487,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1487.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1487_id12240_electrons.h5,False,2023-09-14T19:44:10.681797+00:00,2023-09-14T19:52:35.464747+00:00,504.78295
Aviram FT 4,2023.09.14,1488,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1488.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1488_id12241_electrons.h5,False,2023-09-14T19:49:40.479371+00:00,2023-09-14T20:06:57.350372+00:00,1036.871001
Aviram FT 4,2023.09.14,1489,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1489.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1489_id12242_electrons.h5,False,2023-09-14T19:53:58.456643+00:00,2023-09-14T20:06:44.837607+00:00,766.380964
Aviram FT 4,2023.09.14,1490,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1490.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1490_id12243_electrons.h5,False,2023-09-14T20:01:56.900066+00:00,2023-09-14T20:11:23.652571+00:00,566.752505
Aviram FT 4,2023.09.14,1491,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1491.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1491_id12244_electrons.h5,False,2023-09-14T20:10:25.263776+00:00,2023-09-14T20:17:22.421027+00:00,417.157251
Aviram FT 4,2023.09.14,1492,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1492.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1492_id12245_electrons.h5,False,2023-09-14T20:14:51.433280+00:00,2023-09-14T20:27:08.640270+00:00,737.20699
Aviram FT 4,2023.09.14,1493,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1493.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1493_id12246_electrons.h5,False,2023-09-14T20:19:14.542570+00:00,2023-09-14T20:26:57.653707+00:00,463.111137
Aviram FT 4,2023.09.14,1494,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1494.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1494_id12247_electrons.h5,False,2023-09-14T20:26:30.843567+00:00,2023-09-14T20:39:43.716697+00:00,792.87313
Aviram FT 4,2023.09.14,1495,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1495.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1495_id12248_electrons.h5,False,2023-09-14T20:31:05.273284+00:00,2023-09-14T20:39:45.064330+00:00,519.791046
Aviram FT 4,2023.09.14,1496,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1496.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1496_id12249_electrons.h5,False,2023-09-14T20:36:03.410716+00:00,2023-09-14T20:45:20.046432+00:00,556.635716
Aviram FT 4,2023.09.14,1497,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1497.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1497_id12250_electrons.h5,False,2023-09-14T20:42:16.025066+00:00,2023-09-14T21:10:41.653879+00:00,1705.628813
Aviram FT 4,2023.09.14,1498,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1498.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1498_id12251_electrons.h5,False,2023-09-14T20:47:27.086308+00:00,2023-09-14T21:10:32.337020+00:00,1385.250712
Aviram FT 4,2023.09.14,1499,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1499.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1499_id12252_electrons.h5,False,2023-09-14T20:50:57.305293+00:00,2023-09-14T21:10:10.133954+00:00,1152.828661
Aviram FT 4,2023.09.14,1500,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1500.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1500_id12253_electrons.h5,False,2023-09-14T20:54:15.014931+00:00,2023-09-14T21:05:53.660943+00:00,698.646012
Aviram FT 4,2023.09.14,1501,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1501.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1501_id12254_electrons.h5,False,2023-09-14T20:58:20.621337+00:00,2023-09-14T21:12:19.310169+00:00,838.688832
Aviram FT 4,2023.09.14,1502,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1502.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1502_id12255_electrons.h5,False,2023-09-14T21:03:54.731328+00:00,2023-09-14T21:18:29.800643+00:00,875.069315
Aviram FT 4,2023.09.14,1503,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1503.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1503_id12256_electrons.h5,False,2023-09-14T21:17:12.948235+00:00,2023-09-14T21:23:50.295392+00:00,397.347157
Aviram FT 4,2023.09.14,1504,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1504.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1504_id12257_electrons.h5,False,2023-09-14T21:21:22.212154+00:00,2023-09-14T21:28:54.308601+00:00,452.096447
Aviram FT 4,2023.09.14,1505,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1505.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1505_id12258_electrons.h5,False,2023-09-14T21:25:03.847703+00:00,2023-09-14T21:34:02.817777+00:00,538.970074
Aviram FT 4,2023.09.14,1506,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1506.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1506_id12259_electrons.h5,False,2023-09-14T21:30:16.497285+00:00,2023-09-14T21:38:48.940280+00:00,512.442995
Aviram FT 4,2023.09.14,1507,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1507.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1507_id12260_electrons.h5,False,2023-09-14T21:37:52.038327+00:00,2023-09-14T21:50:17.001634+00:00,744.963307
Aviram FT 4,2023.09.14,1508,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1508.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1508_id12261_electrons.h5,False,2023-09-14T21:41:37.276821+00:00,2023-09-14T21:50:16.669875+00:00,519.393054
Aviram FT 4,2023.09.14,1509,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1509.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1509_id12262_electrons.h5,False,2023-09-14T21:45:00.566988+00:00,2023-09-14T21:55:08.964920+00:00,608.397932
Aviram FT 4,2023.09.14,1510,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1510.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1510_id12263_electrons.h5,False,2023-09-14T21:51:12.997454+00:00,2023-09-14T21:59:41.114998+00:00,508.117544
Aviram FT 4,2023.09.14,1511,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1511.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1511_id12264_electrons.h5,False,2023-09-14T21:59:42.081499+00:00,2023-09-14T22:06:44.754636+00:00,422.673137
Aviram FT 4,2023.09.14,1512,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1512.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1512_id12265_electrons.h5,False,2023-09-14T22:03:00.846344+00:00,2023-09-14T22:10:56.225823+00:00,475.379479
Aviram FT 4,2023.09.14,1513,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1513.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1513_id12266_electrons.h5,False,2023-09-14T22:07:12.780139+00:00,2023-09-14T22:19:13.236180+00:00,720.456041
Aviram FT 4,2023.09.14,1514,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1514.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1514_id12267_electrons.h5,False,2023-09-14T22:11:39.343474+00:00,2023-09-14T22:19:53.961717+00:00,494.618243
Aviram FT 4,2023.09.14,1515,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1515.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1515_id12268_electrons.h5,False,2023-09-14T22:18:34.488568+00:00,2023-09-14T22:25:19.876452+00:00,405.387884
Aviram FT 4,2023.09.14,1516,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1516.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1516_id12269_electrons.h5,False,2023-09-14T22:23:58.095529+00:00,2023-09-14T22:30:37.377613+00:00,399.282084
Aviram FT 4,2023.09.14,1517,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1517.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1517_id12270_electrons.h5,False,2023-09-14T22:28:42.180244+00:00,2023-09-14T22:35:46.222355+00:00,424.042111
Aviram FT 4,2023.09.14,1518,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1518.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1518_id12271_electrons.h5,False,2023-09-14T22:33:59.213238+00:00,2023-09-14T22:42:30.841000+00:00,511.627762
Aviram FT 4,2023.09.14,1519,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1519.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1519_id12272_electrons.h5,False,2023-09-14T22:39:33.717381+00:00,2023-09-14T22:47:46.494498+00:00,492.777117
Aviram FT 4,2023.09.14,1520,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1520.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1520_id12273_electrons.h5,False,2023-09-14T22:43:51.893753+00:00,2023-09-14T22:52:31.558141+00:00,519.664388
Aviram FT 4,2023.09.14,1521,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1521.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1521_id12274_electrons.h5,False,2023-09-14T22:48:37.270538+00:00,2023-09-14T22:58:01.239294+00:00,563.968756
Aviram FT 4,2023.09.14,1522,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1522.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1522_id12275_electrons.h5,False,2023-09-14T22:53:25.310320+00:00,2023-09-14T23:09:03.431807+00:00,938.121487
Aviram FT 4,2023.09.14,1523,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1523.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1523_id12276_electrons.h5,False,2023-09-14T23:10:12.958811+00:00,2023-09-14T23:19:37.694104+00:00,564.735293
Aviram FT 4,2023.09.14,1524,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1524.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1524_id12277_electrons.h5,False,2023-09-14T23:16:02.816295+00:00,2023-09-14T23:46:25.935174+00:00,1823.118879
Aviram FT 4,2023.09.14,1525,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1525.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1525_id12278_electrons.h5,False,2023-09-14T23:24:35.406979+00:00,2023-09-14T23:45:59.112186+00:00,1283.705207
Aviram FT 4,2023.09.14,1526,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.09.14/scan1526.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.09.14/data_scan1526_id12279_electrons.h5,False,2023-09-14T23:40:59.731395+00:00,2023-09-14T23:50:56.424647+00:00,596.693252
Ambarneil FT 3,2023.02.24,610,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan610.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan610_id7490_electrons.h5,False,2023-02-24T22:04:57.460092+00:00,2023-02-24T22:05:47.893564+00:00,50.433472
Ambarneil FT 3,2023.02.24,611,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan611.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan611_id7491_electrons.h5,False,2023-02-24T22:14:10.367846+00:00,2023-02-24T22:14:57.308285+00:00,46.940439
Ambarneil FT 3,2023.02.24,612,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan612.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan612_id7492_electrons.h5,False,2023-02-24T22:27:40.479487+00:00,2023-02-24T22:28:24.938226+00:00,44.458739
Ambarneil FT 3,2023.02.24,613,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan613.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan613_id7493_electrons.h5,False,2023-02-24T22:33:31.464176+00:00,2023-02-24T22:34:42.463767+00:00,70.999591
Ambarneil FT 3,2023.02.24,614,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan614.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan614_id7494_electrons.h5,False,2023-02-24T22:40:56.106060+00:00,2023-02-24T22:43:35.937383+00:00,159.831323
Ambarneil FT 3,2023.02.24,615,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan615.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan615_id7495_electrons.h5,False,2023-02-24T22:49:27.041655+00:00,2023-02-24T22:52:17.336924+00:00,170.295269
Ambarneil FT 3,2023.02.24,616,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan616.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan616_id7496_electrons.h5,False,2023-02-24T23:13:48.244965+00:00,2023-02-24T23:35:09.595731+00:00,1281.350766
Ambarneil FT 3,2023.02.24,617,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan617.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan617_id7497_electrons.h5,False,2023-02-24T23:15:04.642627+00:00,2023-02-24T23:35:54.217293+00:00,1249.574666
Ambarneil FT 3,2023.02.24,618,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan618.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan618_id7498_electrons.h5,False,2023-02-24T23:16:21.882915+00:00,2023-02-24T23:35:55.641898+00:00,1173.758983
Ambarneil FT 3,2023.02.24,619,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan619.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan619_id7499_electrons.h5,False,2023-02-24T23:17:38.233946+00:00,2023-02-24T23:33:55.908607+00:00,977.674661
Ambarneil FT 3,2023.02.24,620,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan620.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan620_id7500_electrons.h5,False,2023-02-24T23:18:55.456305+00:00,2023-02-24T23:33:18.204625+00:00,862.74832
Ambarneil FT 3,2023.02.24,621,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.24/scan621.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.24/data_scan621_id7501_electrons.h5,False,2023-02-24T23:20:12.769016+00:00,2023-02-24T23:35:14.806112+00:00,902.037096
